CustomerID,Age,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Support_Calls,Contract_Type,Payment_Method,Has_Additional_Services,Churn
5612,71,43,127.69,150.47,2,Month-to-Month,Credit Card,1,0
5613,41,11,152.26,216.68,5,Two Year,PayPal,1,0
5614,21,48,109.31,370.93,9,One Year,UPI,0,0
5615,45,15,127.49,492.75,8,Two Year,UPI,1,0
5616,32,17,84.97,17.64,8,Two Year,PayPal,0,1
5617,18,54,160.46,21.8,7,Two Year,PayPal,1,1
5618,72,50,98.97,214.33,7,One Year,Debit Card,1,0
5619,20,28,139.24,329.98,8,Two Year,PayPal,0,0
5620,31,19,128.07,193.49,8,One Year,Credit Card,1,0
5621,55,4,143.44,499.82,9,One Year,Credit Card,0,0
5622,67,22,159.19,98.08,8,One Year,PayPal,1,0
5623,74,22,107.42,4.46,4,Month-to-Month,Credit Card,0,0
5624,18,55,164.48,95.47,5,Month-to-Month,Debit Card,0,0
5625,55,37,104.48,443.48,4,One Year,PayPal,0,0
5626,55,39,191.76,73.0,0,Month-to-Month,Credit Card,1,0
5627,38,34,153.01,239.75,3,One Year,UPI,1,0
5628,65,33,42.52,209.93,0,Month-to-Month,Debit Card,0,0
5629,46,44,167.62,333.03,0,Month-to-Month,PayPal,0,0
5630,22,42,114.8,27.77,2,Two Year,PayPal,1,0
5631,66,40,197.05,329.55,6,Month-to-Month,PayPal,1,0
5632,27,33,146.58,177.7,0,Month-to-Month,UPI,1,0
5633,45,12,26.03,463.06,6,Two Year,Credit Card,1,1
5634,38,2,85.04,424.52,9,One Year,PayPal,0,0
5635,67,59,108.28,200.05,9,Two Year,Credit Card,0,1
5636,24,28,169.41,496.45,0,Month-to-Month,Debit Card,1,0
5637,20,10,148.58,26.45,8,Month-to-Month,UPI,0,0
5638,62,22,80.18,394.42,4,One Year,UPI,0,0
5639,64,17,134.15,217.2,5,Month-to-Month,Debit Card,0,0
5640,37,26,119.61,216.94,8,Two Year,Debit Card,1,0
5641,36,3,33.95,85.48,2,One Year,PayPal,1,1
5642,52,7,54.62,257.68,2,Two Year,Debit Card,1,1
5643,21,44,74.81,42.82,4,Month-to-Month,UPI,0,0
5644,22,8,47.14,308.48,6,One Year,Credit Card,1,0
5645,18,20,38.53,121.17,2,Month-to-Month,Credit Card,1,0
5646,21,12,21.06,362.57,3,Month-to-Month,Credit Card,0,0
5647,29,35,175.89,303.88,1,Two Year,Credit Card,1,0
5648,44,17,64.9,373.33,8,Month-to-Month,Credit Card,0,0
5649,73,28,65.16,375.0,9,Two Year,Credit Card,0,0
5650,59,41,49.18,98.76,8,Month-to-Month,UPI,1,0
5651,40,10,100.33,0.84,1,Two Year,Debit Card,1,1
5652,42,22,107.71,183.2,4,Two Year,UPI,1,0
5653,38,38,49.57,459.58,0,One Year,PayPal,0,0
5654,69,57,125.63,289.16,7,One Year,Credit Card,0,0
5655,41,33,147.37,363.89,5,Month-to-Month,Debit Card,1,0
5656,42,22,81.03,439.85,9,Month-to-Month,Debit Card,1,1
5657,62,44,121.24,453.08,9,One Year,Credit Card,1,0
5658,72,37,105.44,264.75,1,Two Year,Debit Card,0,1
5659,63,13,47.15,270.7,1,Two Year,Credit Card,0,0
5660,49,27,148.7,425.54,9,One Year,PayPal,0,0
5661,72,15,162.28,403.84,4,One Year,Credit Card,0,1
5662,49,22,133.27,349.58,6,Month-to-Month,PayPal,0,0
5663,22,30,71.54,302.43,8,Two Year,Debit Card,0,0
5664,53,43,186.09,308.8,8,One Year,UPI,1,0
5665,63,40,96.52,181.77,5,Two Year,Debit Card,1,1
5666,59,37,60.52,420.54,1,Two Year,UPI,1,0
5667,66,34,87.56,309.08,5,One Year,Credit Card,0,1
5668,59,44,141.49,112.15,0,Two Year,Debit Card,0,1
5669,56,34,170.73,120.3,1,Month-to-Month,Debit Card,1,1
5670,33,58,77.75,430.87,2,One Year,PayPal,0,1
5671,50,48,54.2,313.04,4,Two Year,Credit Card,0,0
5672,66,53,129.03,199.65,9,One Year,UPI,0,0
5673,38,35,185.03,93.96,0,One Year,Credit Card,1,0
5674,26,42,44.83,305.3,9,Two Year,PayPal,1,0
5675,23,19,162.57,92.56,4,Month-to-Month,PayPal,1,1
5676,68,8,100.56,235.35,4,One Year,PayPal,0,1
5677,62,39,161.91,338.92,3,Two Year,Credit Card,1,0
5678,52,33,106.05,282.93,2,One Year,PayPal,0,0
5679,56,44,81.69,461.09,6,One Year,Credit Card,1,0
5680,39,28,142.38,20.34,6,Two Year,PayPal,1,0
5681,58,37,181.12,140.26,0,Month-to-Month,Debit Card,1,0
5682,71,48,70.85,29.01,6,Two Year,UPI,0,0
5683,22,25,97.54,97.7,2,One Year,Credit Card,0,1
5684,59,36,53.59,62.43,2,Month-to-Month,UPI,0,0
5685,40,17,44.85,366.46,5,Month-to-Month,Credit Card,0,0
5686,34,24,157.8,185.0,5,Month-to-Month,Credit Card,0,0
5687,29,21,48.13,462.56,3,Month-to-Month,Debit Card,0,0
5688,40,2,160.73,12.18,4,One Year,Debit Card,1,0
5689,33,31,91.55,326.64,2,Two Year,Credit Card,0,0
5690,20,44,199.06,485.29,2,Two Year,PayPal,1,1
5691,47,33,47.49,88.33,8,Month-to-Month,Credit Card,1,0
5692,74,30,27.67,221.49,4,Month-to-Month,Credit Card,1,0
5693,39,12,24.33,351.09,0,Two Year,Debit Card,1,0
5694,26,44,168.73,316.75,8,Month-to-Month,Debit Card,1,0
5695,46,12,93.18,283.23,9,Two Year,UPI,0,0
5696,64,51,10.59,163.71,5,Two Year,UPI,0,0
5697,54,57,176.21,364.24,8,Month-to-Month,PayPal,1,0
5698,40,49,176.61,326.8,6,Two Year,UPI,0,0
5699,30,52,163.22,81.82,9,Two Year,UPI,0,0
5700,49,24,57.18,482.06,9,Two Year,UPI,0,0
5701,63,24,80.82,278.06,6,Month-to-Month,PayPal,1,1
5702,69,58,151.54,262.97,4,One Year,Credit Card,0,0
5703,64,11,102.98,424.19,6,One Year,Credit Card,1,0
5704,65,13,39.23,320.39,9,One Year,PayPal,1,0
5705,40,27,56.13,37.7,3,One Year,Credit Card,1,0
5706,62,8,194.79,253.54,5,One Year,UPI,0,0
5707,34,10,38.69,390.41,1,Month-to-Month,UPI,1,0
5708,72,8,147.96,350.14,9,Month-to-Month,UPI,0,0
5709,57,20,100.82,485.4,2,One Year,UPI,0,0
5710,38,8,152.23,12.95,1,One Year,Credit Card,1,0
5711,19,9,135.61,130.98,9,Two Year,PayPal,1,0
5712,54,7,93.44,274.8,1,Two Year,PayPal,1,1
5713,23,14,77.24,309.94,6,Two Year,PayPal,1,1
5714,61,28,153.33,137.54,4,One Year,Debit Card,0,0
5715,35,2,71.4,413.49,5,One Year,PayPal,1,1
5716,47,57,159.68,82.59,2,Month-to-Month,Debit Card,0,0
5717,39,43,139.17,0.92,9,Two Year,PayPal,1,0
5718,71,8,119.76,476.22,4,Two Year,UPI,1,1
5719,50,13,80.07,196.08,4,Month-to-Month,PayPal,0,0
5720,47,21,48.97,478.77,3,Month-to-Month,Debit Card,0,0
5721,34,47,144.98,139.33,9,Month-to-Month,UPI,0,0
5722,60,28,27.36,32.19,3,Two Year,Debit Card,0,0
5723,49,35,194.4,386.37,7,Month-to-Month,Credit Card,1,0
5724,59,23,195.96,417.99,5,One Year,Credit Card,1,0
5725,68,46,34.74,246.3,1,One Year,Credit Card,1,1
5726,31,15,29.75,37.39,1,One Year,UPI,0,0
5727,27,2,88.42,327.24,1,Month-to-Month,UPI,1,0
5728,64,51,193.1,91.48,5,Two Year,Debit Card,0,0
5729,68,12,86.06,424.77,0,Two Year,UPI,0,1
5730,53,57,79.12,137.37,2,Month-to-Month,PayPal,1,0
5731,51,52,143.68,423.93,0,Month-to-Month,Debit Card,0,0
5732,26,36,43.96,213.75,3,Two Year,PayPal,0,0
5733,59,3,79.03,298.45,0,One Year,UPI,0,0
5734,45,5,65.35,394.89,8,One Year,PayPal,0,0
5735,28,3,124.29,20.7,5,Two Year,UPI,0,0
5736,31,57,40.92,410.67,7,Month-to-Month,UPI,0,0
5737,56,47,114.25,69.75,1,One Year,PayPal,1,0
5738,72,19,172.93,179.53,5,One Year,Credit Card,0,1
5739,64,2,107.69,236.65,3,One Year,UPI,1,1
5740,71,44,139.86,447.77,6,Month-to-Month,Debit Card,0,0
5741,36,37,24.3,11.71,7,Month-to-Month,Debit Card,1,0
5742,71,54,95.31,279.82,5,One Year,Credit Card,1,0
5743,32,17,28.03,321.44,0,Month-to-Month,PayPal,1,0
5744,45,14,123.9,158.63,7,Two Year,Credit Card,0,0
5745,41,28,63.4,145.6,0,Month-to-Month,PayPal,1,0
5746,25,27,64.58,245.49,8,Two Year,Credit Card,1,0
5747,60,54,24.59,93.96,1,One Year,UPI,1,0
5748,26,10,68.95,234.33,9,One Year,Debit Card,1,1
5749,64,3,106.27,382.63,5,Two Year,Credit Card,1,0
5750,50,36,121.09,422.78,7,One Year,Debit Card,0,1
5751,50,38,22.67,192.89,4,One Year,PayPal,0,0
5752,36,56,133.78,308.84,1,One Year,Credit Card,0,0
5753,20,25,102.89,0.51,4,Month-to-Month,Credit Card,1,1
5754,27,22,112.01,275.4,0,Month-to-Month,Credit Card,1,1
5755,57,48,168.23,487.63,7,Two Year,Credit Card,0,0
5756,64,39,75.02,156.48,7,Two Year,Debit Card,1,0
5757,59,47,43.07,297.59,1,Month-to-Month,UPI,1,1
5758,18,30,114.84,381.26,5,One Year,Debit Card,1,0
5759,46,21,189.55,304.66,7,Month-to-Month,UPI,1,1
5760,67,30,108.4,209.54,9,One Year,Credit Card,1,0
5761,51,28,168.06,76.71,7,Two Year,UPI,1,0
5762,68,31,153.84,232.12,6,Two Year,Debit Card,0,0
5763,30,57,108.48,147.74,2,Two Year,Credit Card,1,0
5764,71,52,133.04,348.11,3,Month-to-Month,Debit Card,1,0
5765,18,26,87.27,221.24,0,Month-to-Month,Debit Card,0,0
5766,51,43,110.82,425.01,8,One Year,Debit Card,0,0
5767,46,22,106.38,97.06,9,Two Year,UPI,0,1
5768,65,21,144.73,209.15,9,One Year,Credit Card,0,1
5769,64,1,87.9,278.97,1,One Year,Credit Card,0,0
5770,30,37,28.96,63.44,9,Month-to-Month,Debit Card,0,0
5771,65,13,159.85,294.16,6,Month-to-Month,PayPal,0,0
5772,66,21,140.12,145.82,7,One Year,Debit Card,1,1
5773,70,46,190.52,115.15,3,One Year,UPI,0,1
5774,46,9,91.46,71.38,9,One Year,UPI,0,0
5775,56,17,24.86,175.27,0,Month-to-Month,Credit Card,0,0
5776,41,47,33.11,464.53,4,One Year,PayPal,0,0
5777,43,21,156.93,15.99,9,Month-to-Month,UPI,1,0
5778,34,31,22.87,426.15,9,Two Year,Credit Card,1,0
5779,24,39,182.49,198.98,5,Two Year,PayPal,1,1
5780,30,59,63.51,281.02,6,One Year,PayPal,1,0
5781,22,54,180.79,256.65,0,Month-to-Month,Credit Card,0,0
5782,43,22,156.97,462.91,3,Two Year,UPI,1,0
5783,66,12,175.53,385.18,4,Month-to-Month,Debit Card,0,0
5784,20,55,50.67,492.42,4,Month-to-Month,UPI,1,0
5785,24,6,123.18,397.32,6,Two Year,UPI,1,0
5786,66,53,27.78,148.3,3,One Year,UPI,0,0
5787,56,16,48.43,481.46,9,One Year,Credit Card,0,1
5788,70,26,68.88,491.79,6,Two Year,Credit Card,1,0
5789,18,5,150.75,61.99,7,Month-to-Month,Debit Card,1,0
5790,66,9,14.7,450.57,1,One Year,UPI,1,0
5791,34,46,181.59,332.27,0,Month-to-Month,UPI,1,0
5792,60,40,23.45,461.04,9,Two Year,Debit Card,1,0
5793,42,14,81.53,457.91,9,One Year,PayPal,0,0
5794,20,44,25.41,445.74,0,One Year,PayPal,1,0
5795,32,42,156.1,442.7,0,One Year,Debit Card,1,0
5796,46,30,36.85,59.26,8,Two Year,UPI,1,0
5797,70,52,178.1,72.19,3,Two Year,Credit Card,0,0
5798,60,52,110.74,59.33,8,Two Year,UPI,1,0
5799,49,26,190.21,45.97,6,Month-to-Month,Debit Card,0,0
5800,43,53,65.17,176.97,6,Month-to-Month,Debit Card,0,0
5801,33,45,96.32,342.14,1,Month-to-Month,Debit Card,0,0
5802,42,29,141.91,177.67,1,One Year,Credit Card,1,1
5803,71,19,168.06,360.29,4,One Year,UPI,0,0
5804,45,47,90.06,410.23,9,One Year,Credit Card,1,0
5805,26,8,179.56,333.27,0,Two Year,PayPal,1,0
5806,73,23,32.42,232.82,6,Two Year,UPI,1,0
5807,73,53,144.65,148.11,6,One Year,Debit Card,1,1
5808,18,42,76.16,62.64,7,Two Year,UPI,0,1
5809,46,35,29.25,247.08,6,Month-to-Month,Debit Card,0,0
5810,74,31,83.47,359.94,7,Month-to-Month,Credit Card,1,1
5811,39,53,177.24,274.35,2,Two Year,UPI,1,0
5812,33,35,196.3,360.88,2,Month-to-Month,Debit Card,0,1
5813,58,32,84.63,167.94,7,Month-to-Month,Credit Card,0,1
5814,68,58,178.42,33.86,8,Month-to-Month,UPI,1,0
5815,61,5,106.83,385.66,9,One Year,UPI,1,0
5816,68,16,146.23,110.25,3,Two Year,PayPal,0,1
5817,71,17,18.62,308.33,7,Two Year,UPI,1,0
5818,58,32,115.89,402.24,0,One Year,PayPal,0,0
5819,24,38,23.33,69.99,1,Month-to-Month,UPI,1,0
5820,31,58,61.04,299.45,9,One Year,PayPal,1,0
5821,46,32,117.69,344.84,9,Month-to-Month,Credit Card,1,0
5822,36,52,163.36,373.39,9,One Year,UPI,1,0
5823,36,20,116.57,74.26,8,Month-to-Month,Credit Card,1,1
5824,19,48,187.88,412.65,1,One Year,UPI,1,1
5825,58,56,163.96,47.53,1,One Year,UPI,1,0
5826,62,2,39.69,260.03,7,Month-to-Month,UPI,1,0
5827,32,20,83.9,221.98,4,Month-to-Month,UPI,0,1
5828,20,47,137.01,111.27,4,Two Year,UPI,1,0
5829,28,18,188.3,151.31,5,Two Year,UPI,0,0
5830,70,1,197.67,82.64,7,One Year,Debit Card,0,0
5831,63,58,155.01,213.15,7,One Year,UPI,1,0
5832,47,29,119.02,18.24,8,Two Year,PayPal,1,1
5833,74,29,153.76,444.51,9,Two Year,UPI,0,0
5834,57,19,61.91,82.16,2,Month-to-Month,Credit Card,1,0
5835,35,44,63.88,443.07,8,Two Year,PayPal,0,1
5836,68,40,134.33,431.86,2,One Year,PayPal,0,0
5837,65,6,175.65,226.11,0,Two Year,PayPal,0,0
5838,19,44,194.26,249.11,4,Two Year,Debit Card,0,0
5839,49,39,74.85,151.31,6,Two Year,UPI,0,0
5840,25,50,161.35,498.44,2,Two Year,Credit Card,1,0
5841,39,54,171.79,335.55,8,One Year,Credit Card,0,0
5842,23,46,128.4,475.93,0,Two Year,Credit Card,0,0
5843,29,8,76.04,207.69,5,Two Year,Debit Card,1,0
5844,64,24,127.63,441.57,5,One Year,Debit Card,0,1
5845,74,20,121.05,224.39,7,Two Year,Debit Card,1,0
5846,57,54,125.24,433.48,2,One Year,UPI,1,1
5847,53,14,127.66,65.9,4,Two Year,Debit Card,0,0
5848,32,5,170.94,318.61,9,Two Year,Credit Card,1,0
5849,45,41,42.32,339.51,4,Two Year,Debit Card,0,0
5850,69,40,79.79,328.26,7,Month-to-Month,Credit Card,1,0
5851,74,34,121.34,223.79,6,Two Year,PayPal,1,0
5852,66,16,63.83,342.12,2,One Year,Credit Card,1,0
5853,62,45,195.85,120.11,6,Month-to-Month,PayPal,0,0
5854,35,7,60.0,298.13,9,Two Year,UPI,1,0
5855,19,16,99.23,277.34,7,One Year,Debit Card,0,0
5856,30,7,176.7,159.51,4,Two Year,UPI,0,0
5857,62,27,25.21,389.54,4,One Year,UPI,0,0
5858,71,14,165.93,40.9,0,Two Year,UPI,1,0
5859,32,14,118.49,86.13,7,One Year,PayPal,1,0
5860,37,44,16.04,235.84,5,One Year,Debit Card,1,0
5861,46,33,181.55,445.92,5,Month-to-Month,UPI,1,0
5862,59,33,17.45,287.79,4,Month-to-Month,UPI,1,0
5863,46,44,107.89,421.11,4,One Year,Credit Card,1,1
5864,20,20,19.32,259.03,2,One Year,Credit Card,1,0
5865,36,53,23.53,392.84,2,Month-to-Month,Debit Card,1,0
5866,20,47,178.57,163.24,1,One Year,Credit Card,1,0
5867,71,36,155.51,407.66,8,Two Year,PayPal,1,0
5868,31,7,47.42,201.14,7,Two Year,PayPal,0,0
5869,57,32,127.89,279.64,2,One Year,PayPal,1,0
5870,72,48,160.99,88.35,4,One Year,UPI,1,0
5871,21,3,179.02,460.26,9,Month-to-Month,Debit Card,0,0
5872,69,39,98.98,350.88,4,Month-to-Month,PayPal,0,0
5873,28,29,180.52,429.5,7,One Year,PayPal,1,1
5874,48,24,106.49,104.33,5,Two Year,PayPal,0,0
5875,60,22,140.76,34.31,6,Month-to-Month,PayPal,1,0
5876,49,6,196.02,168.94,4,Two Year,PayPal,0,0
5877,44,48,54.83,258.58,0,Two Year,PayPal,0,1
5878,47,24,42.02,401.28,7,Two Year,Debit Card,1,0
5879,60,40,74.98,199.16,3,Two Year,PayPal,0,0
5880,19,23,41.24,135.34,4,Month-to-Month,Debit Card,1,0
5881,66,54,63.99,186.59,0,One Year,Debit Card,1,1
5882,26,38,151.17,351.95,2,One Year,Debit Card,0,0
5883,45,10,100.73,168.44,1,Month-to-Month,PayPal,1,0
5884,48,16,81.26,489.59,1,Two Year,PayPal,0,0
5885,51,11,80.06,87.9,0,One Year,Debit Card,1,0
5886,73,32,46.96,376.67,5,One Year,Debit Card,1,0
5887,32,45,95.01,294.79,7,One Year,PayPal,0,0
5888,65,6,128.68,116.93,2,Two Year,Credit Card,1,1
5889,42,24,36.44,376.93,0,One Year,Credit Card,0,0
5890,53,33,194.83,224.05,9,Month-to-Month,Credit Card,0,0
5891,25,53,94.22,341.36,1,One Year,PayPal,1,0
5892,26,51,190.11,331.3,2,One Year,Debit Card,0,0
5893,54,12,35.59,55.77,5,Month-to-Month,Credit Card,1,0
5894,65,56,155.77,420.07,2,Two Year,UPI,1,0
5895,62,27,127.35,340.9,8,One Year,UPI,0,0
5896,56,38,165.81,390.4,0,Two Year,Debit Card,0,0
5897,49,18,124.13,224.16,6,Two Year,UPI,1,0
5898,69,45,192.94,97.93,9,Two Year,PayPal,1,0
5899,34,39,129.12,163.44,7,One Year,UPI,1,0
5900,52,55,159.07,450.78,8,One Year,Debit Card,1,0
5901,54,13,176.74,469.04,7,Month-to-Month,Credit Card,0,0
5902,36,53,145.77,241.19,4,Two Year,PayPal,0,0
5903,61,40,109.6,149.75,0,Month-to-Month,Debit Card,1,0
5904,46,30,61.84,365.29,0,One Year,PayPal,0,0
5905,24,53,172.35,383.11,7,One Year,Credit Card,0,0
5906,45,49,101.31,407.83,6,Month-to-Month,Credit Card,1,0
5907,26,41,127.93,16.03,4,Month-to-Month,Credit Card,0,0
5908,45,52,25.05,5.36,9,Two Year,PayPal,1,0
5909,23,13,104.5,178.9,2,One Year,UPI,0,0
5910,46,34,142.65,76.67,8,Two Year,PayPal,1,0
5911,34,36,120.97,402.59,3,Two Year,Credit Card,0,1
5912,33,30,95.23,266.66,5,One Year,PayPal,1,1
5913,40,25,52.45,412.76,3,One Year,PayPal,1,0
5914,48,2,68.84,88.87,8,Two Year,UPI,1,0
5915,20,36,143.12,313.8,3,Month-to-Month,Credit Card,1,0
5916,38,18,52.6,290.3,7,One Year,UPI,1,0
5917,43,5,128.13,170.52,2,Two Year,Credit Card,0,0
5918,53,19,122.05,258.78,7,Month-to-Month,Debit Card,0,0
5919,59,42,194.38,294.72,2,Two Year,Credit Card,0,0
5920,54,18,21.55,444.8,4,One Year,PayPal,0,0
5921,70,57,30.54,28.29,0,Month-to-Month,Debit Card,1,0
5922,39,32,106.16,411.78,5,Month-to-Month,PayPal,1,0
5923,59,21,110.15,490.09,1,Month-to-Month,Debit Card,0,0
5924,29,10,17.59,366.02,2,One Year,PayPal,1,0
5925,59,37,166.91,368.8,0,One Year,Debit Card,0,0
5926,30,49,104.0,109.38,5,Two Year,Debit Card,0,0
5927,28,22,75.86,261.78,4,Two Year,PayPal,1,0
5928,71,13,70.58,353.12,9,One Year,Debit Card,0,0
5929,33,55,173.67,301.34,1,Two Year,PayPal,0,0
5930,25,17,47.38,192.87,7,Month-to-Month,UPI,0,0
5931,57,9,40.48,470.09,8,One Year,PayPal,1,1
5932,74,24,50.5,257.24,2,One Year,UPI,0,1
5933,57,44,128.75,484.95,5,Two Year,Debit Card,0,0
5934,62,14,164.08,282.16,5,One Year,Credit Card,1,0
5935,19,46,72.89,396.8,9,Month-to-Month,UPI,1,0
5936,47,8,42.96,371.14,5,One Year,Credit Card,1,0
5937,47,55,49.75,330.58,7,Month-to-Month,Credit Card,1,0
5938,29,37,127.64,7.72,4,One Year,PayPal,1,0
5939,27,19,56.75,39.18,9,One Year,PayPal,1,0
5940,61,28,176.68,290.95,9,One Year,Credit Card,1,0
5941,28,46,29.74,455.93,7,Two Year,PayPal,0,0
5942,32,41,16.15,300.77,2,Two Year,Credit Card,1,0
5943,33,30,26.79,118.38,6,Month-to-Month,PayPal,0,0
5944,34,7,170.67,160.45,0,Two Year,PayPal,0,0
5945,43,59,133.73,311.77,3,One Year,PayPal,1,0
5946,19,58,191.97,298.73,4,Two Year,Credit Card,0,0
5947,67,26,73.9,477.87,6,Two Year,Debit Card,0,0
5948,29,40,50.41,264.78,5,Month-to-Month,PayPal,1,0
5949,68,46,116.78,177.83,5,One Year,PayPal,0,0
5950,43,54,112.19,262.73,1,Month-to-Month,Credit Card,0,1
5951,40,46,122.29,393.22,1,Two Year,UPI,0,0
5952,35,11,76.03,270.41,1,One Year,Credit Card,1,0
5953,49,14,11.12,163.36,9,Month-to-Month,PayPal,1,0
5954,66,21,16.66,169.64,7,Month-to-Month,PayPal,1,0
5955,55,8,136.13,378.53,6,One Year,Debit Card,0,0
5956,74,3,109.42,33.69,0,Month-to-Month,PayPal,0,0
5957,64,28,165.99,137.74,8,Month-to-Month,UPI,1,0
5958,20,29,67.08,76.94,7,Month-to-Month,PayPal,1,0
5959,55,23,164.94,472.37,8,Two Year,PayPal,0,0
5960,20,18,90.84,45.5,3,Month-to-Month,Debit Card,0,0
5961,47,35,28.37,379.21,4,Two Year,UPI,0,0
5962,18,13,195.8,315.4,4,Month-to-Month,UPI,0,0
5963,47,12,107.27,316.59,8,Month-to-Month,PayPal,0,0
5964,62,47,129.6,381.83,7,Month-to-Month,UPI,1,0
5965,49,50,137.45,200.54,9,Month-to-Month,Debit Card,1,0
5966,45,5,78.86,200.67,5,One Year,Credit Card,0,0
5967,38,39,152.03,144.71,9,Two Year,PayPal,0,0
5968,63,11,175.35,299.08,9,One Year,PayPal,0,0
5969,30,58,83.57,464.94,0,One Year,UPI,1,0
5970,44,59,134.83,462.03,6,One Year,PayPal,1,0
5971,53,11,153.85,351.63,8,One Year,PayPal,0,0
5972,24,59,46.12,453.14,3,Month-to-Month,Debit Card,0,0
5973,39,47,73.19,481.78,3,Month-to-Month,Credit Card,0,1
5974,27,42,30.67,397.65,4,One Year,Credit Card,1,0
5975,56,47,124.42,204.21,7,One Year,UPI,1,0
5976,70,31,162.18,241.87,4,Two Year,Debit Card,1,0
5977,32,31,126.06,465.66,3,One Year,Debit Card,0,1
5978,32,13,44.16,335.17,7,Month-to-Month,Debit Card,0,0
5979,21,14,113.81,410.44,4,Two Year,Debit Card,1,1
5980,49,49,168.64,58.5,7,One Year,PayPal,1,0
5981,40,45,67.52,97.35,0,Two Year,UPI,1,0
5982,72,42,168.2,172.38,2,One Year,UPI,1,1
5983,23,25,159.08,94.53,6,Two Year,PayPal,0,1
5984,41,33,14.13,453.28,0,Two Year,UPI,0,0
5985,37,33,55.5,108.84,4,Month-to-Month,Debit Card,0,0
5986,54,15,113.16,278.81,5,Two Year,PayPal,0,0
5987,37,16,146.35,43.18,0,One Year,PayPal,1,0
5988,29,44,177.3,77.9,6,Two Year,Credit Card,0,0
5989,50,58,131.8,124.08,8,One Year,PayPal,1,0
5990,45,56,82.27,491.46,8,One Year,Credit Card,1,0
5991,25,38,45.08,398.63,2,Month-to-Month,PayPal,0,1
5992,18,6,154.41,336.94,3,Two Year,UPI,1,0
5993,54,44,49.29,458.17,0,Month-to-Month,Credit Card,1,0
5994,39,25,142.13,478.13,3,One Year,Credit Card,0,0
5995,23,15,44.43,227.06,4,Two Year,Credit Card,0,0
5996,38,4,27.3,164.18,6,Two Year,Credit Card,0,0
5997,49,56,57.71,158.0,4,One Year,Debit Card,0,0
5998,52,4,64.14,18.35,7,Month-to-Month,PayPal,1,1
5999,32,30,132.97,140.18,6,Month-to-Month,Debit Card,0,1
6000,22,34,40.57,177.85,0,Two Year,UPI,0,0
6001,73,27,186.76,18.93,1,Month-to-Month,PayPal,0,1
6002,63,31,115.33,441.36,6,Two Year,Debit Card,1,0
6003,67,56,103.28,424.0,2,Month-to-Month,PayPal,0,0
6004,65,32,92.59,126.12,1,One Year,Debit Card,1,0
6005,23,44,117.65,401.38,8,One Year,UPI,1,0
6006,42,39,14.26,398.21,9,One Year,Debit Card,1,0
6007,73,52,198.12,167.84,7,Two Year,UPI,1,0
6008,63,9,115.93,348.69,7,Two Year,Credit Card,1,0
6009,73,41,16.69,145.28,2,One Year,Debit Card,0,0
6010,57,8,122.1,35.6,9,One Year,Credit Card,0,0
6011,46,14,93.04,252.65,8,Month-to-Month,UPI,1,0
6012,24,33,14.57,219.44,7,One Year,Credit Card,1,1
6013,57,23,185.64,69.51,1,One Year,Debit Card,1,0
6014,30,21,12.01,245.53,6,One Year,PayPal,0,0
6015,55,55,119.8,474.71,7,Two Year,Debit Card,0,0
6016,35,12,192.74,365.83,6,Two Year,Credit Card,1,0
6017,19,57,55.14,369.57,8,One Year,Credit Card,1,1
6018,25,2,58.29,378.9,6,Month-to-Month,Debit Card,1,0
6019,28,13,10.08,372.44,6,Month-to-Month,Debit Card,0,0
6020,50,59,22.61,10.44,0,One Year,Debit Card,1,1
6021,71,4,18.53,462.38,1,Two Year,Debit Card,1,0
6022,55,20,166.3,415.15,4,One Year,UPI,1,0
6023,65,50,168.98,137.65,0,Month-to-Month,PayPal,0,0
6024,44,51,148.07,276.6,9,Two Year,Credit Card,1,1
6025,37,48,77.02,307.7,6,Two Year,UPI,1,0
6026,29,59,166.04,66.41,4,Two Year,Debit Card,1,0
6027,60,14,112.56,127.35,4,One Year,Debit Card,1,0
6028,48,30,67.82,12.11,7,One Year,UPI,0,0
6029,44,29,93.08,432.04,8,One Year,Debit Card,1,0
6030,49,8,22.5,12.94,9,Month-to-Month,Credit Card,1,1
6031,27,12,189.53,159.69,0,Two Year,Credit Card,1,0
6032,20,41,127.63,39.58,9,Two Year,Credit Card,0,0
6033,62,38,148.93,390.81,3,Month-to-Month,UPI,1,0
6034,44,26,138.55,462.53,1,Month-to-Month,Debit Card,1,0
6035,52,50,136.87,281.63,8,Two Year,UPI,1,0
6036,48,2,13.28,70.21,8,Two Year,Credit Card,0,0
6037,32,55,109.82,279.3,0,Month-to-Month,UPI,0,0
6038,33,40,166.12,385.29,2,One Year,Debit Card,0,0
6039,30,56,18.46,359.35,9,One Year,Debit Card,0,0
6040,66,14,191.67,370.99,7,One Year,PayPal,1,1
6041,52,6,90.59,139.95,1,Month-to-Month,PayPal,1,1
6042,69,42,65.08,37.33,1,Two Year,PayPal,1,1
6043,28,40,111.05,74.91,1,Month-to-Month,Credit Card,0,0
6044,38,31,162.23,477.78,4,One Year,PayPal,0,1
6045,68,17,100.2,306.95,8,One Year,Credit Card,0,0
6046,71,25,132.57,364.09,6,One Year,UPI,0,0
6047,28,32,104.98,449.58,6,Month-to-Month,Debit Card,0,0
6048,47,12,129.94,426.45,1,Month-to-Month,UPI,1,0
